train_no,train_name,source_code,source_name,destination_code,destination_name,class,days_before_journey,weekday,month,punctuality_rate,avg_waitlist,confirmation_chance
80649,Howrah-New Jalpaiguri Mail Express,HWH,Howrah,NJP,New Jalpaiguri,2A,106,4,7,93.87,75,53.25%
55145,Bhubaneswar-New Delhi Express,BBS,Bhubaneswar,NDLS,New Delhi,CC,13,6,5,62.13,288,48.22%
51992,Dimapur-Shalimar Express,DMV,Dimapur,SHM,Shalimar,CC,34,2,3,74.54,287,38.74%
33496,Ernakulam Jn-Lucknow Mail Express,ERS,Ernakulam Jn,LKO,Lucknow,SL,18,5,9,88.85,387,26.22%
59525,Lucknow-Puri Express,LKO,Lucknow,PURI,Puri,1A,92,0,11,96.8,479,5%
21594,Alipurduar Jn-Amritsar Express,APDJ,Alipurduar Jn,ASR,Amritsar,SL,102,1,12,64.42,112,42.89%
28844,Sealdah-Yesvantpur Express,SDAH,Sealdah,YPR,Yesvantpur,2A,108,1,6,89.63,6,60.56%
67640,Secunderabad-Hyderabad Deccan Superfast Express,SC,Secunderabad,HYB,Hyderabad Deccan,1A,112,0,2,85.98,466,5%
61483,Jorhat Town-Bikaner Mail Express,JRH,Jorhat Town,BKN,Bikaner,2A,86,5,8,94.12,406,5%
22180,Silchar-Ranchi Mail Express,SCL,Silchar,RNC,Ranchi,CC,58,5,3,73.97,315,28.69%
16705,Shoranur Jn-Darbhanga Mail Express,SRR,Shoranur Jn,DBG,Darbhanga,1A,71,1,6,76.97,447,5%
30410,Shoranur Jn-Bikaner Intercity Express,SRR,Shoranur Jn,BKN,Bikaner,SL,25,3,7,66.22,28,89.86%
11480,Visakhapatnam-Kharagpur Jn Superfast Express,VSKP,Visakhapatnam,KGP,Kharagpur Jn,2A,12,0,12,81.38,298,41.74%
74254,Ahmedabad-Thiruvananthapuram Central Mail Express,ADI,Ahmedabad,TVC,Thiruvananthapuram Central,1A,20,1,11,77.08,11,91.88%
98289,Rangiya Jn-Secunderabad Superfast Express,RNY,Rangiya Jn,SC,Secunderabad,2S,30,5,12,79.67,306,39.72%
12864,Chennai Central-Dehradun Intercity Express,MAS,Chennai Central,DDN,Dehradun,2A,70,1,9,97.04,92,56.39%
45162,Hazrat Nizamuddin-Kanpur Central Mail Express,NZM,Hazrat Nizamuddin,CNB,Kanpur Central,SL,47,6,5,80.44,307,30.43%
62453,Raxaul-Delhi Jn Intercity Express,RXL,Raxaul,DLI,Delhi Jn,2A,16,4,7,96.88,266,49.5%
30926,Ajmer Express,AII,Ajmer Jn,SC,Secunderabad,3A,14,5,1,95.74,82,84.85%
83220,Bikaner-Chhatrapati Shivaji Maharaj Terminus Express,BKN,Bikaner,CSMT,Chhatrapati Shivaji Maharaj Terminus,2A,88,3,11,88.29,236,30.7%
16094,Gaya Jn-New Bongaigaon Mail Express,GAYA,Gaya Jn,NBQ,New Bongaigaon,CC,46,1,1,64.1,321,27.53%
20724,Jammu Tawi-Bikaner Mail Express,JAT,Jammu Tawi,BKN,Bikaner,SL,47,5,9,84.28,183,57.1%
37775,Mariani Jn-Dibrugarh Town Express,MXN,Mariani Jn,DBRT,Dibrugarh Town,2A,16,4,6,88.76,273,49.66%
64436,Alipurduar Jn-Cuttack Express,APDJ,Alipurduar Jn,CTC,Cuttack,CC,50,0,3,79.93,318,32.91%
29323,Thiruvananthapuram Central-Chhatrapati Shivaji Maharaj Terminus Intercity Express,TVC,Thiruvananthapuram Central,CSMT,Chhatrapati Shivaji Maharaj Terminus,1A,110,0,10,66.66,179,33.73%
99249,Ajmer Jn-New Bongaigaon Mail Express,AII,Ajmer Jn,NBQ,New Bongaigaon,2S,104,3,12,65.71,467,5%
62802,Haridwar-New Jalpaiguri Express,HW,Haridwar,NJP,New Jalpaiguri,3A,41,5,12,80.13,486,6.73%
54562,Jammu Tawi-Raxaul Mail Express,JAT,Jammu Tawi,RXL,Raxaul,SL,49,4,12,69.93,223,41.55%
33597,Hazrat Nizamuddin-Firozpur Cantt Mail Express,NZM,Hazrat Nizamuddin,FZR,Firozpur Cantt,CC,28,1,3,69.58,172,60.71%
64306,Bikaner-Ranchi Express,BKN,Bikaner,RNC,Ranchi,CC,70,3,6,81.57,276,33.29%
40127,Bhubaneswar-Shalimar Superfast Express,BBS,Bhubaneswar,SHM,Shalimar,2S,67,2,4,64.82,209,46.61%
70931,Rourkela-Bangalore City Mail Express,ROU,Rourkela,SBC,Bangalore City,2S,9,2,3,62.71,65,91.04%
37479,Yesvantpur-Visakhapatnam Intercity Express,YPR,Yesvantpur,VSKP,Visakhapatnam,CC,10,6,2,98.29,159,65.34%
69486,Jammu Tawi-Kanyakumari Superfast Express,JAT,Jammu Tawi,CAPE,Kanyakumari,SL,44,4,6,77.37,165,57.67%
48132,Bikaner-Mumbai Central Express,BKN,Bikaner,MMCT,Mumbai Central,SL,2,4,8,72.07,0,99%
83464,Hyderabad Deccan-Chennai Egmore Intercity Express,HYB,Hyderabad Deccan,MS,Chennai Egmore,2S,103,1,8,98.77,148,45.54%
41067,Chennai Central-Visakhapatnam Express,MAS,Chennai Central,VSKP,Visakhapatnam,SL,78,6,10,63.5,298,24.11%
28021,Sealdah-New Delhi Mail Express,SDAH,Sealdah,NDLS,New Delhi,3A,103,6,4,89.87,395,5%
96594,Bikaner-Delhi Jn Superfast Express,BKN,Bikaner,DLI,Delhi Jn,SL,88,2,1,75.6,107,53.83%
90264,Darbhanga-Rourkela Intercity Express,DBG,Darbhanga,ROU,Rourkela,3A,67,4,2,98.04,342,17.31%
39752,Dehradun-Lucknow Jn Intercity Express,DDN,Dehradun,LJN,Lucknow Jn,CC,27,5,1,78.94,285,47.22%
10909,Haridwar-Tirupati Express,HW,Haridwar,TPTY,Tirupati,2S,50,0,3,94.82,40,76.22%
42034,Tirupati-Darbhanga Superfast Express,TPTY,Tirupati,DBG,Darbhanga,3A,72,5,7,81.05,282,28.81%
11965,Mysuru-Secunderabad Superfast Express,MYS,Mysuru,SC,Secunderabad,1A,31,1,9,84.7,48,77.17%
74251,Vijayawada-Kanpur Central Mail Express,BZA,Vijayawada,CNB,Kanpur Central,CC,12,6,6,77.68,17,89.51%
25798,Bhopal-Cuttack Mail Express,BPL,Bhopal,CTC,Cuttack,2S,119,2,11,97.82,444,5%
84753,Bandra Terminus-Hyderabad Deccan Express,BDTS,Bandra Terminus,HYB,Hyderabad Deccan,1A,37,2,9,91.71,430,17.94%
25627,Agartala-Thiruvananthapuram Central Express,AGTL,Agartala,TVC,Thiruvananthapuram Central,SL,37,0,6,73.23,273,37.6%
69591,Shoranur Jn-Delhi Jn Mail Express,SRR,Shoranur Jn,DLI,Delhi Jn,CC,101,4,9,83.38,397,5%
77173,Coimbatore-Cuttack Express,CBE,Coimbatore,CTC,Cuttack,2A,61,3,5,79.79,243,43.66%
76003,Secunderabad-Mysuru Intercity Express,SC,Secunderabad,MYS,Mysuru,2S,49,6,2,80.21,61,71.53%
54186,Silchar-Dimapur Express,SCL,Silchar,DMV,Dimapur,2S,47,1,4,67.79,12,79.21%
57819,Mumbai Central-Patna Jn Superfast Express,MMCT,Mumbai Central,PNBE,Patna Jn,1A,72,6,10,73.55,443,5%
47507,Delhi Jn-Silchar Intercity Express,DLI,Delhi Jn,SCL,Silchar,2A,52,2,5,90.76,294,28.76%
32058,Ranchi-Ernakulam Jn Superfast Express,RNC,Ranchi,ERS,Ernakulam Jn,2S,63,3,1,95.61,183,47.48%
55203,Secunderabad-Chennai Egmore Superfast Express,SC,Secunderabad,MS,Chennai Egmore,3A,100,0,11,88.45,166,43.78%
22180,Silchar-Ranchi Mail Express,SCL,Silchar,RNC,Ranchi,1A,83,5,11,62.61,210,35.21%
98856,Kanyakumari-Madurai Intercity Express,CAPE,Kanyakumari,MDU,Madurai,CC,22,0,1,85.31,479,13.29%
59428,New Tinsukia-Cuttack Mail Express,NTSK,New Tinsukia,CTC,Cuttack,1A,92,6,9,96.08,195,37.84%
76307,Dibrugarh-New Jalpaiguri Superfast Express,DBRG,Dibrugarh,NJP,New Jalpaiguri,2A,11,4,7,64.09,473,22.16%
85109,Madurai-Firozpur Cantt Express,MDU,Madurai,FZR,Firozpur Cantt,SL,89,6,10,66.76,147,46.9%
79200,Delhi Jn-Shalimar Express,DLI,Delhi Jn,SHM,Shalimar,SL,29,0,12,73.93,367,32.66%
83463,Agartala-Thiruvananthapuram Central Intercity Express,AGTL,Agartala,TVC,Thiruvananthapuram Central,3A,73,4,6,89.16,76,62.76%
65177,Howrah-Pune Mail Express,HWH,Howrah,PUNE,Pune,2S,99,1,6,74.6,202,37.06%
29216,Agartala-Jorhat Town Express,AGTL,Agartala,JRH,Jorhat Town,1A,119,2,11,69.57,74,44.95%
65535,Kochuveli-Cuttack Mail Express,KCVL,Kochuveli,CTC,Cuttack,1A,82,3,1,94.4,30,69.4%
92250,Pune-Mumbai Central Superfast Express,PUNE,Pune,BCT,Mumbai Central,CC,62,1,12,71.68,157,51.62%
61576,Raxaul-Vasco-da-Gama Superfast Express,RXL,Raxaul,VSG,Vasco-da-Gama,SL,114,0,6,83.19,224,24.61%
44735,Haridwar-Coimbatore Mail Express,HW,Haridwar,CBE,Coimbatore,2A,19,2,4,65.77,460,18.74%
19253,Haridwar-Secunderabad Intercity Express,HW,Haridwar,SC,Secunderabad,3A,33,1,2,69.55,445,13.81%
74374,New Bongaigaon-Chennai Egmore Intercity Express,NBQ,New Bongaigaon,MS,Chennai Egmore,1A,57,0,5,92.46,57,69.61%
61375,Jabalpur-Dehradun Express,JBP,Jabalpur,DDN,Dehradun,2S,84,4,1,66.41,175,37.85%
77980,Mysuru-Howrah Express,MYS,Mysuru,HWH,Howrah,CC,96,1,11,65.72,374,6.38%
52538,Kharagpur Jn-Rourkela Mail Express,KGP,Kharagpur Jn,ROU,Rourkela,1A,47,3,1,74.33,156,57.4%
58808,Ahmedabad-Dibrugarh Mail Express,ADI,Ahmedabad,DBRG,Dibrugarh,1A,81,3,11,70.59,281,21.75%
54891,Bhubaneswar-Ajmer Jn Mail Express,BBS,Bhubaneswar,AII,Ajmer Jn,CC,51,0,4,81.58,45,78.65%
85109,Madurai-Firozpur Cantt Express,MDU,Madurai,FZR,Firozpur Cantt,3A,23,5,12,98.94,23,87.79%
17917,Howrah-Ajmer Jn Intercity Express,HWH,Howrah,AII,Ajmer Jn,2A,114,2,12,94.42,219,24.51%
56392,Hazrat Nizamuddin-Jammu Tawi Superfast Express,NZM,Hazrat Nizamuddin,JAT,Jammu Tawi,1A,75,5,2,71.8,430,5%
64159,New Bongaigaon-Rourkela Mail Express,NBQ,New Bongaigaon,ROU,Rourkela,SL,67,2,10,94.68,420,7.87%
56118,Chennai Central-Chhatrapati Shivaji Maharaj Terminus Express,MAS,Chennai Central,CSMT,Chhatrapati Shivaji Maharaj Terminus,3A,12,5,9,82.99,448,24.62%
72562,Dibrugarh Town-Yesvantpur Superfast Express,DBRT,Dibrugarh Town,YPR,Yesvantpur,3A,69,6,11,64.53,91,61.12%
80685,Bangalore City-Kanyakumari Superfast Express,SBC,Bangalore City,CAPE,Kanyakumari,2S,56,0,10,77.42,202,51.25%
69234,Dimapur-Thiruvananthapuram Central Superfast Express,DMV,Dimapur,TVC,Thiruvananthapuram Central,3A,5,6,4,89.91,481,13.86%
40356,Chennai Egmore-Ernakulam Jn Express,MS,Chennai Egmore,ERS,Ernakulam Jn,1A,115,4,2,91.35,153,34.31%
96617,Darbhanga-Kharagpur Jn Express,DBG,Darbhanga,KGP,Kharagpur Jn,SL,47,3,2,86.91,485,5%
86605,Secunderabad-Kokrajhar Superfast Express,SC,Secunderabad,KOJ,Kokrajhar,1A,74,5,1,79.7,488,5%
87110,Alipurduar Jn-Howrah Express,APDJ,Alipurduar Jn,HWH,Howrah,3A,31,6,11,68.97,51,85.02%
41934,Vasco-da-Gama-Kokrajhar Mail Express,VSG,Vasco-da-Gama,KOJ,Kokrajhar,2S,5,4,4,76.52,334,43.49%
13692,Tirupati-Guwahati Mail Express,TPTY,Tirupati,GHY,Guwahati,CC,67,2,5,71.83,214,42.62%
98829,Cuttack-Rourkela Intercity Express,CTC,Cuttack,ROU,Rourkela,SL,80,2,12,79.29,413,7.09%
99535,Secunderabad-Rourkela Express,SC,Secunderabad,ROU,Rourkela,SL,32,2,2,91.6,177,57.36%
63093,Guwahati-Bangalore City Mail Express,GHY,Guwahati,SBC,Bangalore City,2A,99,0,5,80.82,483,5%
64287,Jammu Tawi-Tirupati Mail Express,JAT,Jammu Tawi,TPTY,Tirupati,CC,4,3,4,92.81,320,49.89%
12163,Vijayawada-Lucknow Jn Mail Express,BZA,Vijayawada,LJN,Lucknow Jn,2S,97,0,9,92.49,173,33.86%
67486,Chennai Egmore-Yesvantpur Superfast Express,MS,Chennai Egmore,YPR,Yesvantpur,SL,89,2,11,96.55,14,63.02%
96235,Lucknow-New Bongaigaon Mail Express,LKO,Lucknow,NBQ,New Bongaigaon,2S,13,6,12,98.32,164,64.32%
83783,Madurai-Vijayawada Mail Express,MDU,Madurai,BZA,Vijayawada,3A,117,5,1,65.42,24,53.45%
55143,Jammu Tawi-Ajmer Jn Express,JAT,Jammu Tawi,AII,Ajmer Jn,SL,73,1,12,80.62,479,5%
26143,Lucknow-Chhatrapati Shivaji Maharaj Terminus Superfast Express,LKO,Lucknow,CSMT,Chhatrapati Shivaji Maharaj Terminus,CC,13,6,8,77.07,490,12.62%
77291,Chhatrapati Shivaji Maharaj Terminus-Tirupati Express,CSMT,Chhatrapati Shivaji Maharaj Terminus,TPTY,Tirupati,CC,12,5,9,84.67,113,79.94%
77054,Alipurduar Jn-Raxaul Express,APDJ,Alipurduar Jn,RXL,Raxaul,2A,39,1,10,97.86,105,68.7%
51050,Patna Jn-Pune Mail Express,PNBE,Patna Jn,PUNE,Pune,CC,81,4,3,88.55,229,35.37%
36941,Sealdah-Dibrugarh Intercity Express,SDAH,Sealdah,DBRG,Dibrugarh,1A,89,3,9,69.73,81,52.01%
89823,Dibrugarh Town-Ajmer Jn Superfast Express,DBRT,Dibrugarh Town,AII,Ajmer Jn,SL,76,4,2,65.04,192,45.99%
22119,Silchar-Haridwar Intercity Express,SCL,Silchar,HW,Haridwar,2S,32,6,5,73.13,261,47.81%
27088,Puri-Chhatrapati Shivaji Maharaj Terminus Mail Express,PURI,Puri,CSMT,Chhatrapati Shivaji Maharaj Terminus,1A,22,0,8,87.44,131,66.83%
71249,Pune-Rourkela Express,PUNE,Pune,ROU,Rourkela,3A,53,1,2,61.71,333,27.29%
84994,Rangiya Jn-Dehradun Superfast Express,RNY,Rangiya Jn,DDN,Dehradun,2A,33,6,2,74.79,374,22.28%
66811,Guwahati-Pune Express,GHY,Guwahati,PUNE,Pune,2A,80,2,11,67.04,245,34.93%
95799,Madurai-Firozpur Cantt Superfast Express,MDU,Madurai,FZR,Firozpur Cantt,2A,113,1,2,61.3,138,44.28%
84994,Rangiya Jn-Dehradun Superfast Express,RNY,Rangiya Jn,DDN,Dehradun,SL,79,1,4,76.3,465,5%
56405,Bhopal-Visakhapatnam Mail Express,BPL,Bhopal,VSKP,Visakhapatnam,CC,52,2,5,76.36,244,41.39%
82298,Puri-Jabalpur Express,PURI,Puri,JBP,Jabalpur,1A,27,3,6,80.9,103,73.45%
48616,Visakhapatnam-Raxaul Intercity Express,VSKP,Visakhapatnam,RXL,Raxaul,SL,5,1,7,60.27,213,67.0%
58754,New Jalpaiguri-Jabalpur Intercity Express,NJP,New Jalpaiguri,JBP,Jabalpur,2A,64,2,9,94.94,410,14.06%
30097,Firozpur Cantt-Gaya Jn Express,FZR,Firozpur Cantt,GAYA,Gaya Jn,CC,35,2,12,91.47,434,15.84%
83306,Ernakulam Jn-Mumbai Central Mail Express,ERS,Ernakulam Jn,BCT,Mumbai Central,1A,94,3,8,73.19,246,26.31%
99640,Thiruvananthapuram Central-Dehradun Mail Express,TVC,Thiruvananthapuram Central,DDN,Dehradun,SL,20,1,1,93.96,486,9.81%
82415,New Tinsukia-Ernakulam Jn Intercity Express,NTSK,New Tinsukia,ERS,Ernakulam Jn,CC,87,2,3,87.21,318,15.69%
24778,Vasco-da-Gama-Kolkata Express,VSG,Vasco-da-Gama,KOAA,Kolkata,2A,42,3,1,67.34,235,43.82%
86099,New Tinsukia-Chennai Central Superfast Express,NTSK,New Tinsukia,MAS,Chennai Central,CC,102,0,8,76.35,192,37.42%
41965,Agartala-New Jalpaiguri Intercity Express,AGTL,Agartala,NJP,New Jalpaiguri,1A,39,2,9,99.69,144,64.43%
60246,Patna Jn-Jammu Tawi Superfast Express,PNBE,Patna Jn,JAT,Jammu Tawi,2S,37,4,10,99.36,303,40.18%
75844,Dibrugarh-Puri Express,DBRG,Dibrugarh,PURI,Puri,1A,85,3,5,62.55,357,14.11%
94711,Darbhanga-Agartala Intercity Express,DBG,Darbhanga,AGTL,Agartala,CC,91,4,1,75.66,56,62.8%
50173,Silchar-Secunderabad Intercity Express,SCL,Silchar,SC,Secunderabad,2S,64,3,8,62.51,61,63.59%
80476,New Delhi-Visakhapatnam Mail Express,NDLS,New Delhi,VSKP,Visakhapatnam,SL,81,0,4,87.08,237,37.05%
68183,Haridwar-Jammu Tawi Superfast Express,HW,Haridwar,JAT,Jammu Tawi,2S,60,1,6,90.14,425,5%
72150,Howrah-Lucknow Jn Mail Express,HWH,Howrah,LJN,Lucknow Jn,CC,90,4,2,75.32,455,5%
54743,Vasco-da-Gama-Ajmer Jn Express,VSG,Vasco-da-Gama,AII,Ajmer Jn,2A,71,0,9,87.01,171,52.64%
60752,Chhatrapati Shivaji Maharaj Terminus-Visakhapatnam Express,CSMT,Chhatrapati Shivaji Maharaj Terminus,VSKP,Visakhapatnam,3A,30,6,4,80.29,24,86.15%
83129,Kharagpur Jn-Jorhat Town Mail Express,KGP,Kharagpur Jn,JRH,Jorhat Town,1A,34,2,2,86.68,264,40.18%
83006,Coimbatore-Lucknow Jn Superfast Express,CBE,Coimbatore,LJN,Lucknow Jn,CC,63,4,7,62.77,299,30.86%
19963,Guwahati-Lucknow Jn Mail Express,GHY,Guwahati,LJN,Lucknow Jn,2A,55,2,5,68.02,260,36.72%
48069,Yesvantpur-Madurai Superfast Express,YPR,Yesvantpur,MDU,Madurai,2S,55,6,5,94.56,495,5%
47030,Vijayawada-Gaya Jn Mail Express,BZA,Vijayawada,GAYA,Gaya Jn,3A,22,0,6,95.01,286,41.14%
66881,Ernakulam Jn-Ahmedabad Express,ERS,Ernakulam Jn,ADI,Ahmedabad,1A,30,0,6,71.94,412,25.97%
10895,Chennai Egmore-Secunderabad Superfast Express,MS,Chennai Egmore,SC,Secunderabad,CC,57,5,3,72.92,171,51.43%
78035,Shalimar-Dibrugarh Intercity Express,SHM,Shalimar,DBRG,Dibrugarh,2A,40,1,3,69.4,116,71.44%
38019,Hyderabad Deccan-Kanpur Central Intercity Express,HYB,Hyderabad Deccan,CNB,Kanpur Central,CC,19,5,3,99.65,347,35.53%
44832,Rourkela-Amritsar Mail Express,ROU,Rourkela,ASR,Amritsar,CC,53,1,11,99.72,174,50.09%
53165,Madurai-New Jalpaiguri Intercity Express,MDU,Madurai,NJP,New Jalpaiguri,3A,47,4,10,92.18,105,62.7%
87388,Amritsar-New Bongaigaon Mail Express,ASR,Amritsar,NBQ,New Bongaigaon,CC,97,4,12,64.45,187,39.53%
77344,Ernakulam Jn-Visakhapatnam Superfast Express,ERS,Ernakulam Jn,VSKP,Visakhapatnam,3A,105,6,6,73.35,26,56.63%
17556,New Tinsukia-Kokrajhar Mail Express,NTSK,New Tinsukia,KOJ,Kokrajhar,CC,86,4,3,93.62,324,15.88%
78234,Dehradun-Alipurduar Jn Intercity Express,DDN,Dehradun,APDJ,Alipurduar Jn,SL,63,0,1,85.78,95,61.43%
35389,Kokrajhar-Howrah Intercity Express,KOJ,Kokrajhar,HWH,Howrah,2S,20,0,1,95.92,240,52.82%
26143,Lucknow-Chhatrapati Shivaji Maharaj Terminus Superfast Express,LKO,Lucknow,CSMT,Chhatrapati Shivaji Maharaj Terminus,3A,43,6,5,94.22,76,72.36%
18749,Amritsar-Cuttack Superfast Express,ASR,Amritsar,CTC,Cuttack,SL,64,6,2,73.85,8,78.98%
30975,New Tinsukia-Dibrugarh Town Intercity Express,NTSK,New Tinsukia,DBRT,Dibrugarh Town,2S,25,3,9,65.04,422,18.28%
98998,Jorhat Town-Alipurduar Jn Mail Express,JRH,Jorhat Town,APDJ,Alipurduar Jn,2S,57,1,5,75.84,253,36.74%
34792,Chennai Central-Shoranur Jn Intercity Express,MAS,Chennai Central,SRR,Shoranur Jn,SL,69,2,9,83.59,408,5.15%
24744,Tirupati-Shalimar Mail Express,TPTY,Tirupati,SHM,Shalimar,SL,116,5,2,91.82,409,5%
89814,Yesvantpur-Haridwar Intercity Express,YPR,Yesvantpur,HW,Haridwar,2A,109,0,11,87.3,377,5%
90148,Chennai Central-Alipurduar Jn Mail Express,MAS,Chennai Central,APDJ,Alipurduar Jn,1A,49,5,5,65.38,86,64.42%
67048,Chennai Central-Pune Mail Express,MAS,Chennai Central,PUNE,Pune,2A,70,6,2,88.56,298,30.48%
67659,Kanyakumari-Delhi Sarai Rohilla Express,CAPE,Kanyakumari,DEE,Delhi Sarai Rohilla,2S,115,2,11,64.35,493,5%
25995,Thiruvananthapuram Central-Coimbatore Express,TVC,Thiruvananthapuram Central,CBE,Coimbatore,3A,88,0,4,70.23,353,12.36%
64079,Dimapur-Gaya Jn Superfast Express,DMV,Dimapur,GAYA,Gaya Jn,2A,2,6,4,69.22,425,25.72%
88950,Vijayawada-Secunderabad Superfast Express,BZA,Vijayawada,SC,Secunderabad,1A,10,4,5,88.25,174,63.71%
68040,Coimbatore-Howrah Intercity Express,CBE,Coimbatore,HWH,Howrah,SL,47,0,6,94.91,76,67.25%
48646,Secunderabad-Jammu Tawi Express,SC,Secunderabad,JAT,Jammu Tawi,CC,27,4,7,90.1,262,44.23%
59081,Shoranur Jn-Patna Jn Express,SRR,Shoranur Jn,PNBE,Patna Jn,3A,10,3,11,62.55,131,77.54%
10996,Delhi Sarai Rohilla-Bikaner Mail Express,DEE,Delhi Sarai Rohilla,BKN,Bikaner,3A,35,6,3,84.75,67,74.52%
85938,Jammu Tawi-Vasco-da-Gama Superfast Express,JAT,Jammu Tawi,VSG,Vasco-da-Gama,1A,107,3,1,92.15,96,52.14%
94790,Cuttack-Silchar Superfast Express,CTC,Cuttack,SCL,Silchar,2S,36,4,6,65.87,394,24.3%
11086,New Tinsukia-Tirupati Superfast Express,NTSK,New Tinsukia,TPTY,Tirupati,2A,104,4,9,96.45,250,24.77%
67805,Hazrat Nizamuddin-New Delhi Mail Express,NZM,Hazrat Nizamuddin,NDLS,New Delhi,1A,105,4,11,91.95,205,29.9%
43072,Shoranur Jn-Sealdah Intercity Express,SRR,Shoranur Jn,SDAH,Sealdah,2S,31,0,7,85.77,425,17.76%
24884,Mumbai Central-Puri Superfast Express,MMCT,Mumbai Central,PURI,Puri,1A,86,5,4,72.77,114,51.82%
50539,Rangiya Jn-Agartala Express,RNY,Rangiya Jn,AGTL,Agartala,3A,52,5,7,93.23,55,68.97%
19807,New Bongaigaon-Bikaner Superfast Express,NBQ,New Bongaigaon,BKN,Bikaner,SL,71,0,3,64.76,487,5%
46842,Pune-Jorhat Town Superfast Express,PUNE,Pune,JRH,Jorhat Town,1A,57,6,2,90.32,468,5%
72116,Chhatrapati Shivaji Maharaj Terminus-Visakhapatnam Intercity Express,CSMT,Chhatrapati Shivaji Maharaj Terminus,VSKP,Visakhapatnam,2S,72,0,10,84.15,327,18.52%
52396,Kochuveli-Dibrugarh Town Superfast Express,KCVL,Kochuveli,DBRT,Dibrugarh Town,2A,11,5,3,92.67,245,52.48%
11833,Lumding Jn-Raxaul Mail Express,LMG,Lumding Jn,RXL,Raxaul,CC,99,3,7,61.2,18,68.33%
35892,Dibrugarh-Amritsar Mail Express,DBRG,Dibrugarh,ASR,Amritsar,SL,24,0,10,64.34,25,86.84%
91690,Raxaul-Shalimar Mail Express,RXL,Raxaul,SHM,Shalimar,3A,100,1,10,72.96,346,5.6%
70128,Mariani Jn-Kolkata Express,MXN,Mariani Jn,KOAA,Kolkata,2A,116,6,8,69.65,482,5%
14555,Bhopal-Darbhanga Mail Express,BPL,Bhopal,DBG,Darbhanga,CC,106,4,2,78.61,227,25.71%
66173,Darbhanga-Pune Mail Express,DBG,Darbhanga,PUNE,Pune,1A,42,5,8,63.93,47,75.88%
68398,Ernakulam Jn-Haridwar Express,ERS,Ernakulam Jn,HW,Haridwar,1A,16,0,8,69.02,14,94.36%
86853,Kokrajhar-Rourkela Express,KOJ,Kokrajhar,ROU,Rourkela,1A,41,1,3,86.36,206,55.04%
78513,Tirupati-Ranchi Express,TPTY,Tirupati,RNC,Ranchi,CC,116,4,6,62.79,311,11.74%
74056,Gaya Jn-Guwahati Superfast Express,GAYA,Gaya Jn,GHY,Guwahati,2A,68,1,5,79.12,340,16.34%
83591,Dibrugarh Town-New Delhi Intercity Express,DBRT,Dibrugarh Town,NDLS,New Delhi,1A,46,3,2,67.01,79,74.51%
55716,Alipurduar Jn-Jammu Tawi Express,APDJ,Alipurduar Jn,JAT,Jammu Tawi,2S,55,4,2,83.8,383,17.04%
70562,Mariani Jn-Visakhapatnam Mail Express,MXN,Mariani Jn,VSKP,Visakhapatnam,3A,46,2,2,84.93,441,15.51%
18758,Vasco-da-Gama-Chennai Central Mail Express,VSG,Vasco-da-Gama,MAS,Chennai Central,1A,69,6,1,79.93,263,28.26%
70129,Tirupati-Pune Intercity Express,TPTY,Tirupati,PUNE,Pune,3A,103,4,2,72.09,330,11.74%
55659,Mumbai Central-Dimapur Express,BCT,Mumbai Central,DMV,Dimapur,3A,1,4,8,60.84,103,85.77%
11019,Firozpur Cantt-Sealdah Intercity Express,FZR,Firozpur Cantt,SDAH,Sealdah,1A,12,2,11,99.16,497,13.4%
73098,Bhopal-Mumbai Central Express,BPL,Bhopal,BCT,Mumbai Central,CC,116,6,9,89.4,58,48.11%
40554,Puri-Dibrugarh Mail Express,PURI,Puri,DBRG,Dibrugarh,3A,91,3,5,62.56,241,29.96%
67290,Coimbatore-Mumbai Central Intercity Express,CBE,Coimbatore,MMCT,Mumbai Central,SL,58,4,6,98.02,417,14.44%
25814,Coimbatore-Pune Superfast Express,CBE,Coimbatore,PUNE,Pune,2S,24,5,5,82.0,329,32.55%
39451,Sampark Kranti Express,LMG,Lumding Jn,BCT,Mumbai Central,CC,5,1,2,69.46,205,66.18%
27944,New Tinsukia-Patna Jn Intercity Express,NTSK,New Tinsukia,PNBE,Patna Jn,2S,83,3,1,88.89,154,46.77%
64029,Haridwar-Rourkela Express,HW,Haridwar,ROU,Rourkela,1A,14,2,6,88.67,190,67.88%
75170,Bandra Terminus-New Tinsukia Intercity Express,BDTS,Bandra Terminus,NTSK,New Tinsukia,SL,104,1,7,67.08,451,5%
80703,Darbhanga-Howrah Intercity Express,DBG,Darbhanga,HWH,Howrah,SL,72,5,10,62.59,202,39.55%
28430,Puri-Dibrugarh Superfast Express,PURI,Puri,DBRG,Dibrugarh,3A,98,3,3,66.86,128,49.77%
45045,Dimapur-Shalimar Superfast Express,DMV,Dimapur,SHM,Shalimar,CC,55,1,5,94.69,223,48.3%
94531,Raxaul-Ernakulam Jn Mail Express,RXL,Raxaul,ERS,Ernakulam Jn,1A,106,0,6,63.01,382,5%
44144,Ajmer Jn-Agartala Superfast Express,AII,Ajmer Jn,AGTL,Agartala,3A,46,4,11,96.98,24,85.65%
64378,Ranchi-Thiruvananthapuram Central Intercity Express,RNC,Ranchi,TVC,Thiruvananthapuram Central,3A,98,4,2,73.85,303,18.14%
