train_no,train_name,source,source_name,destination,destination_name,class,quota,days_before_journey,day_of_week,month,is_festival,past_avg_waitlist,past_punctuality,confirmation_chance,cancellation_rate,punctuality_rate
12345,Saraighat Express,RNC,Ranchi,DBRG,Dibrugarh,3AC,GN,4,2,12,0,33,64.87,94.1,10.1,64.12
15910,Avadh Assam Express,BBS,Bhubaneswar,NDLS,New Delhi,2AC,LD,5,6,3,1,179,78.43,66.88,29.65,81.52
15910,Avadh Assam Express,MAS,Chennai Central,JP,Jaipur,3AC,LD,3,6,10,0,10,60.03,100.0,0.0,62.18
12345,Saraighat Express,CSMT,Mumbai CST,NDLS,New Delhi,3AC,GN,4,6,12,0,52,86.9,98.67,5.41,84.78
12423,Rajdhani Express,DBRG,Dibrugarh,HWH,Howrah,1AC,GN,7,6,2,1,82,85.61,100.0,1.53,81.77
12001,Shatabdi Express,DBRG,Dibrugarh,CSMT,Mumbai CST,SL,TQ,0,2,5,0,122,81.35,72.16,25.69,81.05
12505,North East Express,VSKP,Visakhapatnam,PNBE,Patna,3AC,LD,3,5,11,1,83,65.56,78.39,18.3,60.87
15666,BG Express,DBRG,Dibrugarh,SBC,Bangalore,2AC,LD,4,2,9,1,152,95.5,63.15,37.32,96.34
12505,North East Express,DBRG,Dibrugarh,KOAA,Kolkata,1AC,GN,0,5,9,1,33,67.72,86.76,14.74,67.49
15666,BG Express,SDAH,Sealdah,HWH,Howrah,2AC,GN,2,1,7,0,144,70.62,67.5,33.19,66.11
15644,Kamakhya Express,PNBE,Patna,AGTL,Agartala,1AC,TQ,1,4,7,1,170,80.76,61.66,42.61,79.14
12501,Poorvottar Sampark Kranti,BSB,Varanasi,HWH,Howrah,SL,TQ,1,4,10,1,56,80.8,88.74,15.64,76.16
15666,BG Express,DBRG,Dibrugarh,MAS,Chennai Central,3AC,TQ,5,4,10,1,148,65.69,69.53,34.75,69.33
12423,Rajdhani Express,SBC,Bangalore,VSKP,Visakhapatnam,3AC,LD,3,4,4,1,57,91.25,91.8,12.91,88.0
12378,Padatik Express,NDLS,New Delhi,BBS,Bhubaneswar,SL,TQ,7,2,5,1,144,83.71,80.45,22.75,79.87
15666,BG Express,SDAH,Sealdah,AGTL,Agartala,SL,GN,7,6,8,0,7,78.89,100.0,1.46,77.12
15666,BG Express,BSB,Varanasi,NDLS,New Delhi,1AC,LD,1,4,11,0,34,76.01,84.0,20.53,72.88
12378,Padatik Express,SCL,Silchar,KOAA,Kolkata,2AC,GN,1,6,7,1,30,70.59,94.74,7.7,70.28
12423,Rajdhani Express,KOAA,Kolkata,BSB,Varanasi,1AC,TQ,0,5,5,1,135,67.02,64.42,30.66,62.49
12505,North East Express,SDAH,Sealdah,BSB,Varanasi,SL,GN,7,0,12,0,53,65.04,100.0,0.0,66.82
15910,Avadh Assam Express,AGTL,Agartala,HWH,Howrah,1AC,TQ,6,5,9,0,196,76.31,52.83,48.51,72.64
15960,Kanchanjunga Express,SDAH,Sealdah,PNBE,Patna,2AC,TQ,4,2,4,1,159,62.48,65.11,30.23,63.66
15644,Kamakhya Express,CSMT,Mumbai CST,BBS,Bhubaneswar,2AC,TQ,3,1,9,1,26,98.54,100.0,2.7,97.59
12345,Saraighat Express,SDAH,Sealdah,GHY,Guwahati,SL,TQ,7,4,12,1,165,92.52,69.22,33.47,91.61
15666,BG Express,ADI,Ahmedabad,HWH,Howrah,2AC,LD,2,2,12,0,128,96.72,58.79,36.69,94.24
12501,Poorvottar Sampark Kranti,HWH,Howrah,DBRG,Dibrugarh,1AC,GN,3,3,5,0,72,76.68,96.23,1.68,75.67
15666,BG Express,BBS,Bhubaneswar,SCL,Silchar,1AC,LD,5,0,10,0,166,84.98,64.79,33.92,83.49
15644,Kamakhya Express,MAS,Chennai Central,RNC,Ranchi,3AC,TQ,6,3,12,1,138,83.34,81.85,22.03,78.62
15666,BG Express,RNC,Ranchi,AGTL,Agartala,1AC,GN,0,1,2,1,23,81.89,93.62,8.45,82.68
12378,Padatik Express,PNBE,Patna,NDLS,New Delhi,1AC,LD,0,2,2,1,1,91.68,100.0,2.27,88.95
15910,Avadh Assam Express,NDLS,New Delhi,GHY,Guwahati,2AC,GN,1,6,8,0,186,90.58,44.25,59.32,94.63
12378,Padatik Express,RNC,Ranchi,MAS,Chennai Central,3AC,GN,3,2,10,0,42,97.43,92.45,4.45,97.31
15910,Avadh Assam Express,HWH,Howrah,MAS,Chennai Central,3AC,TQ,1,2,2,0,147,72.74,50.73,50.9,73.32
12423,Rajdhani Express,SDAH,Sealdah,JP,Jaipur,3AC,TQ,7,3,12,1,39,61.38,100.0,0.0,58.51
15644,Kamakhya Express,KOAA,Kolkata,BSB,Varanasi,1AC,LD,3,5,9,1,48,91.36,100.0,4.49,90.29
12501,Poorvottar Sampark Kranti,DBRG,Dibrugarh,SCL,Silchar,SL,GN,0,6,12,0,164,77.66,59.66,40.98,80.02
12501,Poorvottar Sampark Kranti,GHY,Guwahati,PNBE,Patna,SL,LD,0,4,9,1,26,79.84,90.01,6.96,84.27
15910,Avadh Assam Express,NDLS,New Delhi,KOAA,Kolkata,3AC,GN,7,3,8,0,106,85.75,98.81,0.0,81.14
12378,Padatik Express,SDAH,Sealdah,CSMT,Mumbai CST,2AC,GN,6,4,6,1,112,76.17,83.31,21.47,80.29
12423,Rajdhani Express,BSB,Varanasi,CSMT,Mumbai CST,1AC,GN,0,2,8,0,152,95.23,50.46,44.63,91.11
15960,Kanchanjunga Express,JP,Jaipur,HWH,Howrah,3AC,TQ,7,3,3,1,158,81.37,67.81,28.09,84.58
15960,Kanchanjunga Express,SCL,Silchar,MAS,Chennai Central,2AC,LD,5,4,12,1,50,74.77,98.86,3.47,71.34
12345,Saraighat Express,VSKP,Visakhapatnam,JP,Jaipur,2AC,LD,7,2,3,0,71,81.17,94.06,8.23,79.27
12345,Saraighat Express,GHY,Guwahati,ADI,Ahmedabad,1AC,TQ,1,4,3,0,60,97.03,87.62,14.56,92.53
15666,BG Express,VSKP,Visakhapatnam,SCL,Silchar,3AC,LD,3,3,3,1,72,82.59,89.83,10.21,87.52
15666,BG Express,JP,Jaipur,ADI,Ahmedabad,SL,LD,1,3,1,1,193,87.31,52.14,44.22,86.77
12345,Saraighat Express,SBC,Bangalore,RNC,Ranchi,1AC,LD,1,1,9,1,126,98.36,55.24,40.83,102.57
15644,Kamakhya Express,JP,Jaipur,BSB,Varanasi,1AC,TQ,3,4,10,1,25,76.95,100.0,2.03,73.3
12505,North East Express,PNBE,Patna,KOAA,Kolkata,3AC,TQ,5,2,5,1,50,71.94,97.04,4.93,70.36
15960,Kanchanjunga Express,JP,Jaipur,HWH,Howrah,SL,GN,2,3,9,0,192,85.72,51.22,47.64,83.89
12423,Rajdhani Express,RNC,Ranchi,JP,Jaipur,3AC,TQ,7,0,7,0,128,69.99,80.08,17.31,65.21
12505,North East Express,GHY,Guwahati,NDLS,New Delhi,2AC,TQ,5,1,9,0,121,69.91,86.69,11.25,64.92
12505,North East Express,ADI,Ahmedabad,VSKP,Visakhapatnam,SL,GN,1,4,7,0,179,64.53,46.12,58.39,66.87
15960,Kanchanjunga Express,BSB,Varanasi,SDAH,Sealdah,1AC,LD,1,1,8,0,175,67.7,42.44,52.78,72.53
15644,Kamakhya Express,KOAA,Kolkata,BBS,Bhubaneswar,3AC,LD,2,6,6,1,109,75.61,73.89,27.14,72.55
12501,Poorvottar Sampark Kranti,KOAA,Kolkata,NDLS,New Delhi,3AC,TQ,4,3,10,0,30,70.81,100.0,4.77,71.17
12505,North East Express,VSKP,Visakhapatnam,PNBE,Patna,3AC,LD,4,2,10,1,137,88.07,74.85,21.39,85.17
12378,Padatik Express,RNC,Ranchi,JP,Jaipur,1AC,GN,1,2,4,0,91,98.73,71.84,29.39,102.99
12505,North East Express,RNC,Ranchi,VSKP,Visakhapatnam,SL,GN,5,6,7,0,147,74.65,65.63,33.47,70.46
15910,Avadh Assam Express,PNBE,Patna,KOAA,Kolkata,SL,LD,5,0,5,0,27,65.3,100.0,0.0,62.52
15666,BG Express,JP,Jaipur,NDLS,New Delhi,3AC,LD,2,1,5,0,8,77.85,95.21,9.47,75.17
15960,Kanchanjunga Express,SBC,Bangalore,KOAA,Kolkata,1AC,LD,5,6,4,1,24,68.95,100.0,4.41,64.77
15666,BG Express,VSKP,Visakhapatnam,DBRG,Dibrugarh,2AC,GN,2,1,4,1,130,94.45,63.74,38.34,97.05
12001,Shatabdi Express,PNBE,Patna,NDLS,New Delhi,SL,TQ,4,1,8,1,85,69.43,84.98,11.02,66.08
12505,North East Express,VSKP,Visakhapatnam,ADI,Ahmedabad,1AC,LD,5,1,1,0,176,82.16,61.25,37.66,79.72
15960,Kanchanjunga Express,KOAA,Kolkata,BSB,Varanasi,1AC,LD,5,0,6,0,104,85.46,85.95,12.63,81.81
12501,Poorvottar Sampark Kranti,SCL,Silchar,ADI,Ahmedabad,3AC,LD,4,0,12,0,135,89.62,64.43,33.49,85.54
12423,Rajdhani Express,RNC,Ranchi,DBRG,Dibrugarh,2AC,GN,2,3,2,1,89,66.46,84.11,12.78,67.04
15666,BG Express,VSKP,Visakhapatnam,DBRG,Dibrugarh,3AC,TQ,5,1,6,0,148,72.21,70.54,33.47,68.74
12345,Saraighat Express,JP,Jaipur,DBRG,Dibrugarh,SL,TQ,0,0,8,0,104,83.79,77.99,25.46,82.4
15960,Kanchanjunga Express,GHY,Guwahati,RNC,Ranchi,SL,TQ,1,1,2,0,42,64.64,83.59,18.63,66.55
15910,Avadh Assam Express,SDAH,Sealdah,MAS,Chennai Central,2AC,TQ,1,5,7,1,150,94.97,51.67,46.06,98.81
12501,Poorvottar Sampark Kranti,SCL,Silchar,CSMT,Mumbai CST,3AC,GN,1,5,3,1,78,68.12,82.82,21.65,70.61
12001,Shatabdi Express,HWH,Howrah,RNC,Ranchi,1AC,LD,6,6,2,1,12,90.42,100.0,0.0,85.86
12423,Rajdhani Express,NDLS,New Delhi,SBC,Bangalore,SL,GN,4,5,3,0,178,92.03,49.2,51.51,91.98
15960,Kanchanjunga Express,HWH,Howrah,GHY,Guwahati,3AC,TQ,5,0,3,0,105,69.68,76.06,28.54,73.79
12505,North East Express,SBC,Bangalore,GHY,Guwahati,1AC,LD,6,5,11,1,89,86.47,91.79,12.21,84.56
12505,North East Express,SCL,Silchar,MAS,Chennai Central,3AC,TQ,3,4,10,0,26,88.25,100.0,0.0,85.17
15910,Avadh Assam Express,PNBE,Patna,SCL,Silchar,SL,GN,3,1,11,1,116,64.99,65.76,30.55,68.56
12345,Saraighat Express,BBS,Bhubaneswar,HWH,Howrah,SL,GN,6,3,10,0,90,94.46,99.86,2.29,91.72
12423,Rajdhani Express,BSB,Varanasi,BBS,Bhubaneswar,3AC,GN,1,5,6,1,19,94.22,100.0,1.17,99.21
12423,Rajdhani Express,BSB,Varanasi,DBRG,Dibrugarh,2AC,TQ,4,5,11,0,34,70.66,100.0,2.32,75.27
15644,Kamakhya Express,GHY,Guwahati,RNC,Ranchi,3AC,GN,1,6,12,1,163,78.32,54.51,48.04,77.27
15960,Kanchanjunga Express,BSB,Varanasi,RNC,Ranchi,SL,GN,1,2,11,1,66,66.38,80.1,24.41,62.44
15644,Kamakhya Express,JP,Jaipur,BSB,Varanasi,2AC,TQ,7,4,1,1,83,97.15,89.83,7.66,96.94
12423,Rajdhani Express,ADI,Ahmedabad,SBC,Bangalore,2AC,GN,2,4,11,0,135,69.42,74.97,24.0,64.75
15644,Kamakhya Express,SBC,Bangalore,AGTL,Agartala,3AC,TQ,5,4,1,1,174,93.6,68.12,35.9,96.29
15910,Avadh Assam Express,SBC,Bangalore,BBS,Bhubaneswar,2AC,TQ,4,0,2,1,34,62.52,100.0,0.0,60.42
12378,Padatik Express,KOAA,Kolkata,CSMT,Mumbai CST,3AC,LD,3,6,4,1,104,73.28,85.56,14.44,75.29
12378,Padatik Express,RNC,Ranchi,BSB,Varanasi,SL,LD,1,2,12,0,119,86.67,74.0,24.83,89.18
12345,Saraighat Express,GHY,Guwahati,KOAA,Kolkata,2AC,LD,3,4,1,0,122,78.12,75.6,29.38,79.89
15666,BG Express,GHY,Guwahati,RNC,Ranchi,3AC,LD,6,4,3,0,172,79.26,64.12,32.2,81.07
12001,Shatabdi Express,CSMT,Mumbai CST,BBS,Bhubaneswar,SL,LD,6,2,2,0,154,84.34,65.95,29.27,87.69
12505,North East Express,CSMT,Mumbai CST,SDAH,Sealdah,1AC,LD,2,6,8,0,80,89.28,85.35,10.79,88.08
15644,Kamakhya Express,VSKP,Visakhapatnam,ADI,Ahmedabad,2AC,TQ,7,6,8,1,1,78.04,100.0,4.63,77.26
15666,BG Express,SCL,Silchar,JP,Jaipur,3AC,GN,7,0,9,0,66,60.86,91.8,7.65,64.67
12345,Saraighat Express,PNBE,Patna,SBC,Bangalore,1AC,GN,4,3,6,1,137,73.86,75.08,26.26,73.14
12378,Padatik Express,PNBE,Patna,MAS,Chennai Central,SL,GN,4,4,8,0,157,88.89,68.97,29.58,84.7
12501,Poorvottar Sampark Kranti,BSB,Varanasi,GHY,Guwahati,1AC,LD,0,1,4,1,176,92.53,43.14,60.18,90.43
15910,Avadh Assam Express,GHY,Guwahati,CSMT,Mumbai CST,3AC,GN,7,4,6,1,124,87.64,82.14,22.18,89.34
12345,Saraighat Express,SDAH,Sealdah,BBS,Bhubaneswar,3AC,LD,3,6,3,0,150,69.05,54.01,47.35,73.35
15910,Avadh Assam Express,DBRG,Dibrugarh,RNC,Ranchi,2AC,LD,7,6,4,0,9,80.72,100.0,0.0,82.87
12378,Padatik Express,KOAA,Kolkata,HWH,Howrah,3AC,TQ,5,5,12,1,28,75.04,100.0,0.0,72.78
12505,North East Express,JP,Jaipur,KOAA,Kolkata,SL,TQ,7,4,7,0,75,67.28,93.32,8.28,62.85
15666,BG Express,RNC,Ranchi,HWH,Howrah,3AC,TQ,1,0,11,1,7,95.63,100.0,4.75,96.61
15644,Kamakhya Express,SCL,Silchar,KOAA,Kolkata,2AC,GN,6,0,2,1,147,77.04,79.88,24.99,79.57
12378,Padatik Express,RNC,Ranchi,CSMT,Mumbai CST,3AC,GN,5,3,8,0,152,71.75,66.94,32.34,74.98
12501,Poorvottar Sampark Kranti,DBRG,Dibrugarh,BSB,Varanasi,1AC,GN,1,2,5,0,198,89.05,46.6,55.63,88.83
15960,Kanchanjunga Express,BBS,Bhubaneswar,VSKP,Visakhapatnam,3AC,TQ,3,4,4,0,132,93.07,65.88,34.95,95.13
12378,Padatik Express,ADI,Ahmedabad,NDLS,New Delhi,2AC,GN,1,6,1,0,48,69.89,92.41,6.89,68.65
12001,Shatabdi Express,SBC,Bangalore,KOAA,Kolkata,1AC,TQ,4,1,6,0,148,94.41,60.22,42.23,93.98
15666,BG Express,SCL,Silchar,VSKP,Visakhapatnam,1AC,TQ,4,0,6,0,135,61.94,66.4,32.49,63.33
15910,Avadh Assam Express,AGTL,Agartala,KOAA,Kolkata,SL,LD,7,3,10,0,85,71.96,95.77,9.1,76.57
12423,Rajdhani Express,SCL,Silchar,SBC,Bangalore,2AC,TQ,3,5,4,0,119,70.1,76.26,28.48,69.75
12505,North East Express,BBS,Bhubaneswar,PNBE,Patna,1AC,LD,1,6,6,1,73,67.3,77.56,17.77,68.53
12423,Rajdhani Express,PNBE,Patna,BBS,Bhubaneswar,SL,GN,3,3,11,0,171,86.12,64.46,33.32,90.48
12501,Poorvottar Sampark Kranti,KOAA,Kolkata,ADI,Ahmedabad,2AC,TQ,5,1,1,1,5,91.55,100.0,3.88,89.3
12345,Saraighat Express,VSKP,Visakhapatnam,NDLS,New Delhi,1AC,GN,7,3,10,0,146,61.72,85.9,13.77,58.25
12345,Saraighat Express,VSKP,Visakhapatnam,NDLS,New Delhi,3AC,LD,1,4,1,0,89,91.9,80.62,23.37,95.94
12345,Saraighat Express,CSMT,Mumbai CST,MAS,Chennai Central,SL,LD,5,6,8,0,9,63.28,100.0,0.7,63.36
15960,Kanchanjunga Express,SCL,Silchar,MAS,Chennai Central,1AC,LD,1,5,10,1,183,91.52,44.22,51.74,87.28
15666,BG Express,ADI,Ahmedabad,AGTL,Agartala,2AC,GN,3,5,12,0,170,92.65,64.44,37.59,93.33
15644,Kamakhya Express,ADI,Ahmedabad,MAS,Chennai Central,2AC,TQ,5,5,9,0,45,70.37,97.57,0.0,72.94
12001,Shatabdi Express,SBC,Bangalore,CSMT,Mumbai CST,1AC,GN,7,5,5,1,131,89.1,79.03,20.03,93.86
12501,Poorvottar Sampark Kranti,KOAA,Kolkata,BSB,Varanasi,1AC,GN,1,1,1,0,79,98.66,83.98,14.13,100.94
12501,Poorvottar Sampark Kranti,AGTL,Agartala,JP,Jaipur,1AC,LD,4,1,11,1,181,96.42,48.54,49.58,93.33
12001,Shatabdi Express,KOAA,Kolkata,GHY,Guwahati,1AC,LD,4,1,3,0,25,62.66,100.0,0.0,58.72
12505,North East Express,JP,Jaipur,CSMT,Mumbai CST,2AC,TQ,0,4,11,1,174,96.56,39.07,62.32,95.18
15960,Kanchanjunga Express,BSB,Varanasi,JP,Jaipur,3AC,GN,7,1,4,0,149,95.93,71.74,33.07,91.31
12001,Shatabdi Express,PNBE,Patna,NDLS,New Delhi,3AC,LD,6,0,3,0,112,87.47,92.16,10.67,85.43
15910,Avadh Assam Express,HWH,Howrah,SBC,Bangalore,3AC,LD,5,5,1,1,117,94.62,88.42,10.83,91.85
12378,Padatik Express,AGTL,Agartala,GHY,Guwahati,SL,TQ,7,6,3,0,43,67.34,100.0,0.0,66.67
12345,Saraighat Express,RNC,Ranchi,SBC,Bangalore,1AC,LD,6,6,11,1,113,68.95,80.62,22.78,73.31
12501,Poorvottar Sampark Kranti,GHY,Guwahati,AGTL,Agartala,2AC,LD,3,6,2,1,190,63.87,42.07,54.15,59.9
15960,Kanchanjunga Express,SBC,Bangalore,HWH,Howrah,2AC,TQ,5,2,10,0,104,75.46,85.02,10.16,72.0
12378,Padatik Express,CSMT,Mumbai CST,BBS,Bhubaneswar,SL,LD,6,4,6,0,180,92.4,61.44,40.64,89.88
12501,Poorvottar Sampark Kranti,MAS,Chennai Central,CSMT,Mumbai CST,2AC,TQ,1,3,6,1,69,98.68,85.05,13.72,100.92
12345,Saraighat Express,GHY,Guwahati,MAS,Chennai Central,3AC,TQ,2,4,8,0,97,69.76,69.57,30.81,72.81
12505,North East Express,ADI,Ahmedabad,AGTL,Agartala,SL,GN,0,6,12,1,81,81.13,79.25,23.6,82.66
12423,Rajdhani Express,HWH,Howrah,BBS,Bhubaneswar,2AC,TQ,2,6,3,0,11,74.15,100.0,0.0,71.77
12423,Rajdhani Express,RNC,Ranchi,CSMT,Mumbai CST,3AC,TQ,2,2,1,1,147,91.26,59.24,43.56,93.19
15644,Kamakhya Express,HWH,Howrah,MAS,Chennai Central,SL,LD,4,4,2,0,120,83.05,69.33,32.96,83.54
15910,Avadh Assam Express,BBS,Bhubaneswar,BSB,Varanasi,2AC,LD,1,6,2,1,79,61.26,85.11,11.99,61.98
12345,Saraighat Express,JP,Jaipur,NDLS,New Delhi,3AC,GN,0,1,2,1,182,78.77,44.14,57.18,81.37
15644,Kamakhya Express,SBC,Bangalore,DBRG,Dibrugarh,SL,TQ,4,1,6,1,148,84.96,64.11,32.1,80.65
12501,Poorvottar Sampark Kranti,GHY,Guwahati,JP,Jaipur,2AC,TQ,3,2,7,1,25,61.17,93.96,10.25,58.87
12501,Poorvottar Sampark Kranti,GHY,Guwahati,PNBE,Patna,1AC,LD,1,2,3,1,161,64.96,47.53,50.85,68.41
12345,Saraighat Express,GHY,Guwahati,JP,Jaipur,1AC,LD,2,1,10,0,36,65.89,100.0,0.0,64.47
12505,North East Express,BBS,Bhubaneswar,VSKP,Visakhapatnam,3AC,GN,5,0,7,1,139,61.62,67.32,29.7,66.47
12001,Shatabdi Express,DBRG,Dibrugarh,NDLS,New Delhi,3AC,LD,1,2,11,0,81,91.6,71.0,28.5,92.31
12423,Rajdhani Express,KOAA,Kolkata,SBC,Bangalore,1AC,LD,1,6,4,1,199,91.08,40.38,58.39,96.02
15666,BG Express,JP,Jaipur,ADI,Ahmedabad,3AC,TQ,1,0,3,0,106,63.23,78.73,22.25,61.04
15960,Kanchanjunga Express,NDLS,New Delhi,SDAH,Sealdah,3AC,LD,2,5,10,1,18,87.53,91.65,5.98,90.67
12505,North East Express,VSKP,Visakhapatnam,GHY,Guwahati,SL,TQ,0,2,3,1,16,78.64,100.0,1.73,78.79
12378,Padatik Express,SCL,Silchar,KOAA,Kolkata,2AC,GN,7,1,8,0,98,74.68,97.51,6.96,73.28
12505,North East Express,BBS,Bhubaneswar,SDAH,Sealdah,2AC,GN,1,0,8,0,54,63.86,88.62,12.3,60.31
12505,North East Express,PNBE,Patna,VSKP,Visakhapatnam,SL,LD,6,3,3,0,75,70.23,100.0,2.71,74.35
15666,BG Express,DBRG,Dibrugarh,SCL,Silchar,3AC,TQ,5,2,2,0,1,90.76,100.0,4.45,90.69
15666,BG Express,DBRG,Dibrugarh,AGTL,Agartala,3AC,TQ,3,4,1,0,53,65.58,90.87,10.06,62.34
15666,BG Express,AGTL,Agartala,BBS,Bhubaneswar,2AC,GN,2,2,3,0,109,61.93,70.44,28.35,59.08
12001,Shatabdi Express,GHY,Guwahati,SDAH,Sealdah,3AC,GN,5,5,11,1,25,63.67,100.0,0.0,62.49
15644,Kamakhya Express,RNC,Ranchi,SCL,Silchar,SL,LD,3,4,5,0,113,61.43,66.12,34.92,66.06
12505,North East Express,ADI,Ahmedabad,SDAH,Sealdah,2AC,LD,2,0,3,1,145,97.11,57.82,42.06,101.81
15960,Kanchanjunga Express,RNC,Ranchi,MAS,Chennai Central,3AC,TQ,3,0,1,1,144,66.37,65.58,30.06,70.18
12378,Padatik Express,DBRG,Dibrugarh,AGTL,Agartala,2AC,GN,6,6,3,0,60,78.04,96.03,8.16,82.3
15644,Kamakhya Express,CSMT,Mumbai CST,NDLS,New Delhi,3AC,TQ,6,5,4,1,43,68.37,100.0,3.42,67.45
12501,Poorvottar Sampark Kranti,AGTL,Agartala,BBS,Bhubaneswar,SL,TQ,3,5,1,1,47,68.58,85.02,15.82,71.8
15666,BG Express,BSB,Varanasi,ADI,Ahmedabad,2AC,LD,0,4,9,1,65,80.17,89.52,8.31,79.09
15960,Kanchanjunga Express,SDAH,Sealdah,KOAA,Kolkata,3AC,GN,6,1,7,0,148,64.42,72.53,26.08,61.67
12501,Poorvottar Sampark Kranti,VSKP,Visakhapatnam,AGTL,Agartala,SL,TQ,0,0,3,1,42,77.09,83.27,17.07,75.49
12505,North East Express,ADI,Ahmedabad,VSKP,Visakhapatnam,1AC,TQ,0,5,9,0,2,77.46,89.61,11.72,74.14
12423,Rajdhani Express,CSMT,Mumbai CST,SDAH,Sealdah,2AC,LD,6,0,2,1,177,78.29,57.63,42.62,76.61
15666,BG Express,SDAH,Sealdah,BSB,Varanasi,2AC,TQ,1,1,10,1,146,95.2,61.38,42.24,98.1
12378,Padatik Express,SBC,Bangalore,SDAH,Sealdah,1AC,TQ,1,0,11,0,117,90.19,75.82,26.13,89.18
12378,Padatik Express,CSMT,Mumbai CST,KOAA,Kolkata,3AC,LD,6,0,8,1,192,93.94,59.08,42.55,89.05
15666,BG Express,DBRG,Dibrugarh,SCL,Silchar,SL,TQ,6,5,3,1,56,94.14,92.81,11.49,92.16
12378,Padatik Express,GHY,Guwahati,SBC,Bangalore,2AC,LD,7,6,11,1,165,94.03,68.13,27.71,89.17
12501,Poorvottar Sampark Kranti,SCL,Silchar,AGTL,Agartala,2AC,LD,5,4,9,1,31,76.34,100.0,0.82,79.42
15910,Avadh Assam Express,BSB,Varanasi,MAS,Chennai Central,3AC,GN,2,3,4,1,104,74.29,79.58,24.45,73.27
15910,Avadh Assam Express,AGTL,Agartala,SCL,Silchar,SL,LD,1,5,10,1,194,71.66,47.25,57.68,74.32
15644,Kamakhya Express,RNC,Ranchi,DBRG,Dibrugarh,3AC,GN,6,1,2,1,183,85.63,57.01,46.32,84.05
15666,BG Express,ADI,Ahmedabad,AGTL,Agartala,3AC,TQ,3,4,11,0,120,67.58,67.99,28.96,68.88
15960,Kanchanjunga Express,SCL,Silchar,SDAH,Sealdah,SL,TQ,3,6,8,1,124,74.57,71.21,32.65,78.6
12423,Rajdhani Express,GHY,Guwahati,MAS,Chennai Central,1AC,TQ,3,2,11,1,132,80.06,76.51,20.3,79.3
12501,Poorvottar Sampark Kranti,GHY,Guwahati,DBRG,Dibrugarh,3AC,LD,4,3,2,0,106,98.39,71.36,27.38,99.41
12345,Saraighat Express,VSKP,Visakhapatnam,KOAA,Kolkata,3AC,TQ,4,6,2,1,77,85.75,82.65,17.09,90.44
12001,Shatabdi Express,JP,Jaipur,VSKP,Visakhapatnam,2AC,GN,1,4,9,1,111,65.8,77.72,26.31,61.49
12501,Poorvottar Sampark Kranti,KOAA,Kolkata,NDLS,New Delhi,3AC,LD,0,6,3,1,155,73.96,57.98,40.21,70.02
12501,Poorvottar Sampark Kranti,MAS,Chennai Central,AGTL,Agartala,3AC,TQ,1,2,6,1,65,62.08,92.09,4.44,61.93
15960,Kanchanjunga Express,BSB,Varanasi,KOAA,Kolkata,2AC,LD,0,5,8,0,67,70.02,86.87,13.64,74.84
12423,Rajdhani Express,AGTL,Agartala,DBRG,Dibrugarh,SL,TQ,3,0,4,1,6,61.62,100.0,0.0,57.44
12378,Padatik Express,BBS,Bhubaneswar,GHY,Guwahati,2AC,GN,0,4,5,0,197,90.15,38.02,63.42,90.11
15910,Avadh Assam Express,SBC,Bangalore,VSKP,Visakhapatnam,2AC,LD,0,3,4,0,26,81.45,83.07,12.79,83.9
15644,Kamakhya Express,JP,Jaipur,SBC,Bangalore,3AC,GN,2,5,11,0,162,75.3,60.26,39.69,76.12
12378,Padatik Express,SDAH,Sealdah,ADI,Ahmedabad,3AC,TQ,6,5,6,0,21,61.61,100.0,1.44,61.0
12505,North East Express,CSMT,Mumbai CST,SBC,Bangalore,1AC,LD,3,4,8,0,129,63.92,78.97,24.72,67.97
12501,Poorvottar Sampark Kranti,NDLS,New Delhi,SCL,Silchar,2AC,GN,3,6,7,1,156,97.05,61.78,38.19,96.26
15644,Kamakhya Express,AGTL,Agartala,KOAA,Kolkata,2AC,GN,4,6,4,1,25,86.88,97.76,0.0,86.99
15666,BG Express,BSB,Varanasi,MAS,Chennai Central,1AC,GN,7,3,6,1,171,70.95,68.9,27.11,66.31
15960,Kanchanjunga Express,GHY,Guwahati,DBRG,Dibrugarh,1AC,LD,1,6,7,1,80,61.49,72.57,26.96,58.86
12505,North East Express,BBS,Bhubaneswar,ADI,Ahmedabad,SL,LD,6,5,7,0,13,77.94,100.0,0.0,77.39
12378,Padatik Express,ADI,Ahmedabad,HWH,Howrah,2AC,GN,1,3,12,0,164,71.06,63.09,41.29,67.7
15960,Kanchanjunga Express,BSB,Varanasi,KOAA,Kolkata,3AC,GN,3,4,3,1,135,71.57,59.3,36.89,73.87
15910,Avadh Assam Express,NDLS,New Delhi,RNC,Ranchi,2AC,TQ,3,0,3,1,82,63.38,83.58,15.98,62.93
12345,Saraighat Express,NDLS,New Delhi,ADI,Ahmedabad,SL,LD,4,4,2,0,33,78.44,100.0,0.0,80.23
15666,BG Express,HWH,Howrah,KOAA,Kolkata,1AC,GN,2,3,3,1,42,69.63,96.15,2.66,71.78
12345,Saraighat Express,JP,Jaipur,RNC,Ranchi,SL,GN,3,6,2,0,53,62.21,94.6,3.44,58.37
12501,Poorvottar Sampark Kranti,ADI,Ahmedabad,CSMT,Mumbai CST,1AC,LD,2,4,6,0,186,66.61,57.01,38.99,70.79
12378,Padatik Express,JP,Jaipur,HWH,Howrah,3AC,LD,3,1,5,0,86,90.45,86.36,14.85,92.06
